Date,Interval,Datetime,MP,CP35,30ImbWei,30ExAnte,7ImbWei,7ExAnte
12/10/2018,1,12/10/2018 6:00,9.4211,9.607134286,9.33902,9.364506667,9.449314286,9.342271429
12/10/2018,2,12/10/2018 10:00,9.55,9.589134286,9.33902,9.231613333,9.337585714,9.342271429
12/10/2018,3,12/10/2018 14:00,9.4,9.586142857,9.33902,9.092263333,9.262828571,9.342271429
12/10/2018,4,12/10/2018 18:00,9.43,9.591285714,9.33902,8.96023,9.251571429,9.342271429
12/10/2018,5,12/10/2018 22:00,8.8,9.588171429,9.33902,8.977903333,9.3885,9.342271429
13/10/2018,1,13/10/2018 6:00,8.6011,9.58106,9.354936667,9.378543333,9.3409,9.287
13/10/2018,2,13/10/2018 10:00,9.2,9.585474286,9.354936667,9.256613333,9.344057143,9.287
13/10/2018,3,13/10/2018 14:00,9.169,9.600982857,9.354936667,9.122596667,9.284257143,9.287
13/10/2018,4,13/10/2018 18:00,8.8166,9.610028571,9.354936667,8.997896667,9.326,9.287
13/10/2018,5,13/10/2018 22:00,8.8166,9.619074286,9.354936667,9.00357,9.381357143,9.287
14/10/2018,1,14/10/2018 6:00,8.5,9.619074286,9.359453333,9.381243333,9.277414286,9.202671429
14/10/2018,2,14/10/2018 10:00,8.5,9.602568571,9.359453333,9.271653333,9.426028571,9.202671429
14/10/2018,3,14/10/2018 14:00,8.48,9.582854286,9.359453333,9.150563333,9.379828571,9.202671429
14/10/2018,4,14/10/2018 18:00,8.4,9.560854286,9.359453333,9.025116667,9.371228571,9.202671429
14/10/2018,5,14/10/2018 22:00,8.41,9.53914,9.359453333,9.047383333,9.426585714,9.202671429
15/10/2018,1,15/10/2018 6:00,8.6011,9.5162,9.359866667,9.381243333,9.194885714,9.101657143
15/10/2018,2,15/10/2018 10:00,8.49,9.494485714,9.359866667,9.271653333,9.330314286,9.101657143
15/10/2018,3,15/10/2018 14:00,8.1589,9.461534286,9.359866667,9.162896667,9.281257143,9.101657143
15/10/2018,4,15/10/2018 18:00,8.1,9.424391429,9.359866667,9.04845,9.261228571,9.101657143
15/10/2018,5,15/10/2018 22:00,7.8711,9.377185714,9.359866667,9.07105,9.284585714,9.101657143
16/10/2018,1,16/10/2018 6:00,8.49,9.345471429,9.360876667,9.382986667,9.102185714,8.9768
16/10/2018,2,16/10/2018 10:00,7.9088,9.304734286,9.360876667,9.302396667,9.212857143,8.9768
16/10/2018,3,16/10/2018 14:00,8.3,9.276162857,9.360876667,9.173883333,9.103957143,8.9768
16/10/2018,4,16/10/2018 18:00,8.99,9.265845714,9.360876667,9.014116667,9.0579,8.9768
16/10/2018,5,16/10/2018 22:00,9.65,9.269274286,9.360876667,9.006753333,9.0376,8.9768
17/10/2018,1,17/10/2018 6:00,9.2,9.223591429,9.31252,9.333283333,8.981528571,8.919214286
17/10/2018,2,17/10/2018 10:00,9.32,9.214771429,9.31252,9.23332,9.014114286,8.919214286
17/10/2018,3,17/10/2018 14:00,9.32,9.203057143,9.31252,9.125883333,8.9538,8.919214286
17/10/2018,4,17/10/2018 18:00,9.47,9.198522857,9.31252,9.023116667,8.980757143,8.919214286
17/10/2018,5,17/10/2018 22:00,9.4777,9.194208571,9.31252,9.045086667,8.873471429,8.919214286
18/10/2018,1,18/10/2018 6:00,9.3577,9.18446,9.314553333,9.331913333,8.920285714,8.901071429
18/10/2018,2,18/10/2018 10:00,9.619,9.184182857,9.314553333,9.230816667,8.955542857,8.901071429
18/10/2018,3,18/10/2018 14:00,9.9793,9.191591429,9.314553333,9.152513333,8.9097,8.901071429
18/10/2018,4,18/10/2018 18:00,10.9,9.230448571,9.314553333,9.071783333,8.958085714,8.901071429
18/10/2018,5,18/10/2018 22:00,12,9.301877143,9.314553333,9.09401,8.841871429,8.901071429
19/10/2018,1,19/10/2018 6:00,9.5077,9.320162857,9.330653333,9.34417,8.881571429,8.912871429
19/10/2018,2,19/10/2018 10:00,9.79,9.330702857,9.330653333,9.251116667,8.941114286,8.912871429
19/10/2018,3,19/10/2018 14:00,9.4788,9.328668571,9.330653333,9.190156667,8.972457143,8.912871429
19/10/2018,4,19/10/2018 18:00,9.3866,9.328285714,9.330653333,9.13845,9.158085714,8.912871429
19/10/2018,5,19/10/2018 22:00,9.09,9.318571429,9.330653333,9.177353333,9.289342857,8.912871429
20/10/2018,1,20/10/2018 6:00,9.36,9.334571429,9.322556667,9.335093333,8.893942857,9.018585714
20/10/2018,2,20/10/2018 10:00,9.3866,9.357014286,9.322556667,9.260783333,8.9754,9.018585714
20/10/2018,3,20/10/2018 14:00,9.46,9.364442857,9.322556667,9.20249,8.983714286,9.018585714
20/10/2018,4,20/10/2018 18:00,9.49,9.373614286,9.322556667,9.14571,9.151885714,9.018585714
20/10/2018,5,20/10/2018 22:00,9.3866,9.3899,9.322556667,9.174726667,9.330771429,9.018585714
21/10/2018,1,21/10/2018 6:00,9.14,9.39914,9.30248,9.313923333,9.002357143,9.112957143
21/10/2018,2,21/10/2018 10:00,9.37,9.423997143,9.30248,9.22367,9.002057143,9.112957143
21/10/2018,3,21/10/2018 14:00,9.22,9.444568571,9.30248,9.19886,9.025285714,9.112957143
21/10/2018,4,21/10/2018 18:00,9.23,9.465997143,9.30248,9.16208,9.248085714,9.112957143
21/10/2018,5,21/10/2018 22:00,8.51,9.46914,9.30248,9.197316667,9.4122,9.112957143
22/10/2018,1,22/10/2018 6:00,9.3866,9.497042857,9.281776667,9.28959,9.093785714,9.234614286
22/10/2018,2,22/10/2018 10:00,10.05,9.53844,9.281776667,9.213003333,9.126342857,9.234614286
22/10/2018,3,22/10/2018 14:00,9.4,9.56444,9.281776667,9.196526667,9.131,9.234614286
22/10/2018,4,22/10/2018 18:00,9.4,9.5999,9.281776667,9.18008,9.366657143,9.234614286
22/10/2018,5,22/10/2018 22:00,8.8175,9.6204,9.281776667,9.20265,9.426485714,9.234614286
23/10/2018,1,23/10/2018 6:00,9.4075,9.664297143,9.288976667,9.29537,9.206,9.363314286
23/10/2018,2,23/10/2018 10:00,9.4075,9.690511429,9.288976667,9.23767,9.3492,9.363314286
23/10/2018,3,23/10/2018 14:00,9.38,9.732545714,9.288976667,9.219856667,9.3083,9.363314286
23/10/2018,4,23/10/2018 18:00,9.22,9.758831429,9.288976667,9.202783333,9.552371429,9.363314286
23/10/2018,5,23/10/2018 22:00,9.415,9.770974286,9.288976667,9.226196667,9.561685714,9.363314286
24/10/2018,1,24/10/2018 6:00,9.42,9.764402857,9.296366667,9.302323333,9.337071429,9.3908
24/10/2018,2,24/10/2018 10:00,9.55,9.774402857,9.296366667,9.275496667,9.5633,9.3908
24/10/2018,3,24/10/2018 14:00,9.44,9.777831429,9.296366667,9.22919,9.462585714,9.3908
24/10/2018,4,24/10/2018 18:00,9.42,9.780688571,9.296366667,9.213486667,9.585228571,9.3908
24/10/2018,5,24/10/2018 22:00,9.2323,9.773897143,9.296366667,9.2264,9.528114286,9.3908
25/10/2018,1,25/10/2018 6:00,10.18,9.793962857,9.28265,9.286656667,9.3685,9.4886
25/10/2018,2,25/10/2018 10:00,10.595,9.829314286,9.28265,9.264163333,9.596157143,9.4886
25/10/2018,3,25/10/2018 14:00,10.1234,9.843725714,9.28265,9.22756,9.479728571,9.4886
25/10/2018,4,25/10/2018 18:00,9.4388,9.828282857,9.28265,9.223926667,9.578085714,9.4886
25/10/2018,5,25/10/2018 22:00,9.3,9.782568571,9.28265,9.242226667,9.493057143,9.4886
26/10/2018,1,26/10/2018 6:00,9.4811,9.7106,9.29002,9.292743333,9.485971429,9.484514286
26/10/2018,2,26/10/2018 10:00,9.689,9.71578,9.29002,9.296996667,9.735585714,9.484514286
26/10/2018,3,26/10/2018 14:00,9.4,9.704637143,9.29002,9.245006667,9.500314286,9.484514286
26/10/2018,4,26/10/2018 18:00,9.36,9.701242857,9.29002,9.230133333,9.369342857,9.484514286
26/10/2018,5,26/10/2018 22:00,9.1717,9.695102857,9.29002,9.234893333,9.107342857,9.484514286
27/10/2018,1,27/10/2018 6:00,9.606,9.709845714,9.289153333,9.292113333,9.482171429,9.515485714
27/10/2018,2,27/10/2018 10:00,9.49,9.71356,9.289153333,9.3003,9.721157143,9.515485714
27/10/2018,3,27/10/2018 14:00,9.36,9.7128,9.289153333,9.241006667,9.489057143,9.515485714
27/10/2018,4,27/10/2018 18:00,9.25,9.7068,9.289153333,9.225866667,9.365542857,9.515485714
27/10/2018,5,27/10/2018 22:00,9.1011,9.695688571,9.289153333,9.240616667,9.119014286,9.515485714
28/10/2018,1,28/10/2018 6:00,9.606,9.701957143,9.29887,9.302363333,9.517314286,9.583885714
28/10/2018,2,28/10/2018 10:00,10.1997,9.732234286,9.29887,9.304633333,9.735928571,9.583885714
28/10/2018,3,28/10/2018 14:00,9.91,9.747662857,9.29887,9.240266667,9.474771429,9.583885714
28/10/2018,4,28/10/2018 18:00,9.5012,9.755697143,9.29887,9.23252,9.331257143,9.583885714
28/10/2018,5,28/10/2018 22:00,9.37,9.759697143,9.29887,9.240653333,9.078228571,9.583885714
29/10/2018,1,29/10/2018 6:00,9.8111,9.796871429,9.30752,9.309193333,9.583885714,9.6375
29/10/2018,2,29/10/2018 10:00,9.85,9.810111429,9.30752,9.341326667,9.854457143,9.6375
29/10/2018,3,29/10/2018 14:00,9.6211,9.797857143,9.30752,9.270636667,9.573342857,9.6375
29/10/2018,4,29/10/2018 18:00,9.39,9.797571429,9.30752,9.24756,9.37,9.6375
29/10/2018,5,29/10/2018 22:00,8.8055,9.780585714,9.30752,9.249303333,9.201085714,9.6375
30/10/2018,1,30/10/2018 6:00,9.9011,9.811545714,9.32015,9.322563333,9.644528571,9.709528571
30/10/2018,2,30/10/2018 10:00,10.0111,9.828791429,9.32015,9.355363333,9.825885714,9.709528571
30/10/2018,3,30/10/2018 14:00,9.9534,9.844388571,9.32015,9.277673333,9.604928571,9.709528571
30/10/2018,4,30/10/2018 18:00,9.85,9.857817143,9.32015,9.246893333,9.368571429,9.709528571
30/10/2018,5,30/10/2018 22:00,9.65,9.870102857,9.32015,9.24919,9.199371429,9.709528571
31/10/2018,1,31/10/2018 6:00,9.54,9.873674286,9.34047,9.3416,9.715042857,9.7299
31/10/2018,2,31/10/2018 10:00,9.8088,9.884782857,9.34047,9.38577,9.912114286,9.7299
31/10/2018,3,31/10/2018 14:00,9.85,9.893354286,9.34047,9.29712,9.686842857,9.7299
31/10/2018,4,31/10/2018 18:00,10.0201,9.909928571,9.34047,9.281596667,9.458571429,9.7299
31/10/2018,5,31/10/2018 22:00,10.1,9.929357143,9.34047,9.291486667,9.232942857,9.7299
1/11/2018,1,1/11/2018 6:00,9.5995,9.939848571,9.350066667,9.350266667,9.732185714,9.649585714
1/11/2018,2,1/11/2018 10:00,9.74,9.927277143,9.350066667,9.40162,9.949085714,9.649585714
1/11/2018,3,1/11/2018 14:00,9.74,9.902848571,9.350066667,9.317453333,9.745414286,9.649585714
1/11/2018,4,1/11/2018 18:00,9.74,9.891894286,9.350066667,9.314973333,9.5443,9.649585714
1/11/2018,5,1/11/2018 22:00,9.561,9.895385714,9.350066667,9.320153333,9.3569,9.649585714
2/11/2018,1,2/11/2018 6:00,9.5989,9.903925714,9.369003333,9.36725,9.649257143,9.669585714
2/11/2018,2,2/11/2018 10:00,9.68,9.909608571,9.369003333,9.442953333,9.826942857,9.669585714
2/11/2018,3,2/11/2018 14:00,9.8521,9.914268571,9.369003333,9.350453333,9.690642857,9.669585714
2/11/2018,4,2/11/2018 18:00,9.6312,9.920874286,9.369003333,9.347806667,9.587328571,9.669585714
2/11/2018,5,2/11/2018 22:00,9.5,9.924874286,9.369003333,9.335853333,9.394185714,9.669585714
3/11/2018,1,3/11/2018 6:00,9.57,9.936254286,9.38483,9.382213333,9.666085714,9.665814286
3/11/2018,2,3/11/2018 10:00,9.5,9.933225714,9.38483,9.472286667,9.825657143,9.665814286
3/11/2018,3,3/11/2018 14:00,9.469,9.932625714,9.38483,9.381856667,9.755228571,9.665814286
3/11/2018,4,3/11/2018 18:00,9.404,9.933882857,9.38483,9.36885,9.626071429,9.665814286
3/11/2018,5,3/11/2018 22:00,9.45,9.939597143,9.38483,9.32552,9.441085714,9.665814286
4/11/2018,1,4/11/2018 6:00,9.5,9.950994286,9.383013333,9.381056667,9.660942857,9.647114286
4/11/2018,2,4/11/2018 10:00,9.52,9.948537143,9.383013333,9.468953333,9.827085714,9.647114286
4/11/2018,3,4/11/2018 14:00,9.6,9.931402857,9.383013333,9.376826667,9.7708,9.647114286
4/11/2018,4,4/11/2018 18:00,9.65,9.923974286,9.383013333,9.353316667,9.648071429,9.647114286
4/11/2018,5,4/11/2018 22:00,9.7989,9.93248,9.383013333,9.306853333,9.490928571,9.647114286
5/11/2018,1,5/11/2018 6:00,9.4489,9.934734286,9.364196667,9.35839,9.6458,9.601728571
5/11/2018,2,5/11/2018 10:00,9.59,9.928417143,9.364196667,9.469463333,9.729985714,9.601728571
5/11/2018,3,5/11/2018 14:00,9.661,9.923017143,9.364196667,9.388493333,9.726514286,9.601728571
5/11/2018,4,5/11/2018 18:00,9.7,9.925271429,9.364196667,9.378016667,9.669328571,9.601728571
5/11/2018,5,5/11/2018 22:00,9.75,9.935557143,9.364196667,9.338483333,9.5522,9.601728571
6/11/2018,1,6/11/2018 6:00,9.5889,9.95794,9.379163333,9.371836667,9.594057143,9.559914286
6/11/2018,2,6/11/2018 10:00,9.59,9.949051429,9.379163333,9.50159,9.692842857,9.559914286
6/11/2018,3,6/11/2018 14:00,9.9311,9.946765714,9.379163333,9.427193333,9.732214286,9.559914286
6/11/2018,4,6/11/2018 18:00,9.95,9.946668571,9.379163333,9.418016667,9.713614286,9.559914286
6/11/2018,5,6/11/2018 22:00,10,9.950954286,9.379163333,9.38015,9.687128571,9.559914286
7/11/2018,1,7/11/2018 6:00,10.0511,9.962414286,9.396713333,9.388876667,9.549457143,9.6242
7/11/2018,2,7/11/2018 10:00,10.0511,9.977017143,9.396713333,9.51559,9.632685714,9.6242
7/11/2018,3,7/11/2018 14:00,9.68,9.973337143,9.396713333,9.452563333,9.729028571,9.6242
7/11/2018,4,7/11/2018 18:00,9.77,9.971051429,9.396713333,9.444016667,9.7279,9.6242
7/11/2018,5,7/11/2018 22:00,10.0511,9.971937143,9.396713333,9.400016667,9.737128571,9.6242
8/11/2018,1,8/11/2018 6:00,9.8201,9.96394,9.42177,9.41558,9.622471429,9.6558
8/11/2018,2,8/11/2018 10:00,10.0511,9.976842857,9.42177,9.54022,9.6673,9.6558
8/11/2018,3,8/11/2018 14:00,9.8,9.978557143,9.42177,9.461896667,9.704742857,9.6558
8/11/2018,4,8/11/2018 18:00,9.77,9.979414286,9.42177,9.45224,9.692171429,9.6558
8/11/2018,5,8/11/2018 22:00,9.77,9.980271429,9.42177,9.415053333,9.730142857,9.6558
9/11/2018,1,9/11/2018 6:00,9.66,9.9831,9.43696,9.431763333,9.653985714,9.673542857
9/11/2018,2,9/11/2018 10:00,10.3311,10.00402,9.43696,9.565256667,9.711742857,9.673542857
9/11/2018,3,9/11/2018 14:00,10,10.01316286,9.43696,9.47686,9.713314286,9.673542857
9/11/2018,4,9/11/2018 18:00,9.85,10.01310286,9.43696,9.46024,9.696457143,9.673542857
9/11/2018,5,9/11/2018 22:00,9.85,10.01935429,9.43696,9.380756667,9.76,9.673542857
10/11/2018,1,10/11/2018 6:00,9.5999,10.02220857,9.440483333,9.432806667,9.662714286,9.679942857
10/11/2018,2,10/11/2018 10:00,9.63,10.02392286,9.440483333,9.585293333,9.804757143,9.679942857
10/11/2018,3,10/11/2018 14:00,9.63,10.02763714,9.440483333,9.489236667,9.734442857,9.679942857
10/11/2018,4,10/11/2018 18:00,9.63,10.03223714,9.440483333,9.467616667,9.727714286,9.679942857
10/11/2018,5,10/11/2018 22:00,9.8189,10.04409143,9.440483333,9.385793333,9.81,9.679942857
11/11/2018,1,11/11/2018 6:00,9.61,10.04866286,9.440156667,9.431846667,9.666985714,9.695557143
11/11/2018,2,11/11/2018 10:00,9.63,10.05237714,9.440156667,9.582293333,9.823328571,9.695557143
11/11/2018,3,11/11/2018 14:00,9.63,10.05552,9.440156667,9.492236667,9.757442857,9.695557143
11/11/2018,4,11/11/2018 18:00,9.63,10.05637714,9.440156667,9.47195,9.76,9.695557143
11/11/2018,5,11/11/2018 22:00,9.8589,10.06234571,9.440156667,9.4175,9.8627,9.695557143
12/11/2018,1,12/11/2018 6:00,9.57,10.05580571,9.44663,9.438143333,9.6827,9.712157143
12/11/2018,2,12/11/2018 10:00,9.65,10.06155143,9.44663,9.58496,9.839042857,9.712157143
12/11/2018,3,12/11/2018 14:00,9.62,10.06240857,9.44663,9.499903333,9.761728571,9.712157143
12/11/2018,4,12/11/2018 18:00,9.73,10.06438,9.44663,9.478616667,9.757142857,9.712157143
12/11/2018,5,12/11/2018 22:00,9.7989,10.06720571,9.44663,9.452796667,9.871271429,9.712157143
13/11/2018,1,13/11/2018 6:00,9.5827,10.06242571,9.478366667,9.47044,9.7,9.709457143
13/11/2018,2,13/11/2018 10:00,9.7044,10.06572571,9.478366667,9.59996,9.847614286,9.709457143
13/11/2018,3,13/11/2018 14:00,9.73,10.06972571,9.478366667,9.514936667,9.755871429,9.709457143
13/11/2018,4,13/11/2018 18:00,9.77,10.06512286,9.478366667,9.509063333,9.761428571,9.709457143
13/11/2018,5,13/11/2018 22:00,9.9889,10.06623429,9.478366667,9.48554,9.878257143,9.709457143
14/11/2018,1,14/11/2018 6:00,9.5895,10.05450571,9.514963333,9.50653,9.699114286,9.654071429
14/11/2018,2,14/11/2018 10:00,9.6205,10.04220286,9.514963333,9.640106667,9.863957143,9.654071429
14/11/2018,3,14/11/2018 14:00,9.84,10.03617143,9.514963333,9.556603333,9.727142857,9.654071429
14/11/2018,4,14/11/2018 18:00,9.9911,10.04506,9.514963333,9.55473,9.735714286,9.654071429
14/11/2018,5,14/11/2018 22:00,10.8089,10.07474286,9.514963333,9.53817,9.876671429,9.654071429
15/11/2018,1,15/11/2018 6:00,9.66,10.06356857,9.550666667,9.539476667,9.633171429,9.633185714
15/11/2018,2,15/11/2018 10:00,9.9821,10.06819714,9.550666667,9.67779,9.802442857,9.633185714
15/11/2018,3,15/11/2018 14:00,9.9,10.06388,9.550666667,9.61264,9.75,9.633185714
15/11/2018,4,15/11/2018 18:00,9.78,10.06330857,9.550666667,9.617766667,9.7673,9.633185714
15/11/2018,5,15/11/2018 22:00,9.65,10.05988,9.550666667,9.636096667,9.984928571,9.633185714
16/11/2018,1,16/11/2018 6:00,9.66,10.05673714,9.590116667,9.578476667,9.6103,9.623642857
16/11/2018,2,16/11/2018 10:00,9.8074,10.06094857,9.590116667,9.7469,9.792585714,9.623642857
16/11/2018,3,16/11/2018 14:00,9.65,10.04148857,9.590116667,9.665973333,9.764285714,9.623642857
16/11/2018,4,16/11/2018 18:00,9.8089,10.03602857,9.590116667,9.6441,9.768728571,9.623642857
16/11/2018,5,16/11/2018 22:00,9.67,10.03088571,9.590116667,9.636096667,9.967785714,9.623642857
17/11/2018,1,17/11/2018 6:00,9.65,10.02517143,9.60485,9.59381,9.6103,9.629257143
17/11/2018,2,17/11/2018 10:00,9.56,10.02403143,9.60485,9.763146667,9.717771429,9.629257143
17/11/2018,3,17/11/2018 14:00,9.63,10.02403143,9.60485,9.676973333,9.714285714,9.629257143
17/11/2018,4,17/11/2018 18:00,9.6401,10.02432,9.60485,9.655396667,9.762857143,9.629257143
17/11/2018,5,17/11/2018 22:00,9.5656,10.02248,9.60485,9.642506667,9.942071429,9.629257143
18/11/2018,1,18/11/2018 6:00,9.52,10.01394,9.610066667,9.603553333,9.617457143,9.617057143
18/11/2018,2,18/11/2018 10:00,9.4747,10.01007429,9.610066667,9.76118,9.707771429,9.617057143
18/11/2018,3,18/11/2018 14:00,9.52,10.00693143,9.610066667,9.66533,9.714285714,9.617057143
18/11/2018,4,18/11/2018 18:00,9.52,10.00378857,9.610066667,9.6134,9.7643,9.617057143
18/11/2018,5,18/11/2018 22:00,9.8189,10.00918571,9.610066667,9.56136,9.905885714,9.617057143
19/11/2018,1,19/11/2018 6:00,9.8,10.00750286,9.61094,9.603963333,9.6046,9.649014286
19/11/2018,2,19/11/2018 10:00,9.9,10.01693143,9.61094,9.75067,9.685585714,9.649014286
19/11/2018,3,19/11/2018 14:00,9.8101,10.02150571,9.61094,9.666703333,9.698571429,9.649014286
19/11/2018,4,19/11/2018 18:00,9.8251,10.02736571,9.61094,9.617846667,9.748585714,9.649014286
19/11/2018,5,19/11/2018 22:00,9.85,10.03079429,9.61094,9.585656667,9.900171429,9.649014286
20/11/2018,1,20/11/2018 6:00,9.89,10.03339714,9.625466667,9.61863,9.637457143,9.698085714
20/11/2018,2,20/11/2018 10:00,10.2589,10.05271714,9.625466667,9.767783333,9.7213,9.698085714
20/11/2018,3,20/11/2018 14:00,9.81,10.05573429,9.625466667,9.678373333,9.725728571,9.698085714
20/11/2018,4,20/11/2018 18:00,10.5089,10.07798857,9.625466667,9.629016667,9.762171429,9.698085714
20/11/2018,5,20/11/2018 22:00,10.01,10.08484571,9.625466667,9.601103333,9.907471429,9.698085714
21/11/2018,1,21/11/2018 6:00,10.1,10.08802,9.651493333,9.64363,9.681357143,9.765785714
21/11/2018,2,21/11/2018 10:00,10.01,10.10003429,9.651493333,9.797413333,9.800514286,9.765785714
21/11/2018,3,21/11/2018 14:00,10.0488,10.11227143,9.651493333,9.69804,9.737157143,9.765785714
21/11/2018,4,21/11/2018 18:00,10.22,10.12312857,9.651493333,9.671646667,9.867728571,9.765785714
21/11/2018,5,21/11/2018 22:00,10.22,10.12966857,9.651493333,9.651103333,9.910485714,9.765785714
22/11/2018,1,22/11/2018 6:00,11.4289,10.14738286,9.674606667,9.66741,9.754285714,9.992757143
22/11/2018,2,22/11/2018 10:00,10.6811,10.17655714,9.674606667,9.79608,9.856157143,9.992757143
22/11/2018,3,22/11/2018 14:00,9.81,10.17164,9.674606667,9.719666667,9.766985714,9.992757143
22/11/2018,4,22/11/2018 18:00,9.9,10.17164,9.674606667,9.69898,9.900428571,9.992757143
22/11/2018,5,22/11/2018 22:00,9.9,10.17506857,9.674606667,9.697853333,9.826357143,9.992757143
23/11/2018,1,23/11/2018 6:00,10.989,10.21332571,9.736986667,9.73479,10.00698571,10.18008571
23/11/2018,2,23/11/2018 10:00,10.1,10.22589714,9.736986667,9.838533333,9.956014286,10.18008571
23/11/2018,3,23/11/2018 14:00,11.4,10.2714,9.736986667,9.734,9.754128571,10.18008571
23/11/2018,4,23/11/2018 18:00,11.4,10.3214,9.736986667,9.721646667,9.917571429,10.18008571
23/11/2018,5,23/11/2018 22:00,11.3589,10.36568571,9.736986667,9.71402,9.862071429,10.18008571
24/11/2018,1,24/11/2018 6:00,10,10.37511429,9.789016667,9.78709,10.19684286,10.22282857
24/11/2018,2,24/11/2018 10:00,9.5,10.37082857,9.789016667,9.856866667,9.997814286,10.22282857
24/11/2018,3,24/11/2018 14:00,9.7,10.37482857,9.789016667,9.799333333,10.00412857,10.22282857
24/11/2018,4,24/11/2018 18:00,9.9,10.38254286,9.789016667,9.787646667,10.14487143,10.22282857
24/11/2018,5,24/11/2018 22:00,10.4,10.40425429,9.789016667,9.784906667,10.10334286,10.22282857
25/11/2018,1,25/11/2018 6:00,9.8289,10.41177714,9.781386667,9.78109,10.24684286,10.26931429
25/11/2018,2,25/11/2018 10:00,9.77,10.41892,9.781386667,9.820366667,9.989242857,10.26931429
25/11/2018,3,25/11/2018 14:00,9.99,10.43364286,9.781386667,9.78522,10.01412857,10.26931429
25/11/2018,4,25/11/2018 18:00,10.1,10.45021429,9.781386667,9.80302,10.182,10.26931429
25/11/2018,5,25/11/2018 22:00,10.5,10.47821429,9.781386667,9.821573333,10.22254286,10.26931429
26/11/2018,1,26/11/2018 6:00,10.91,10.50938857,9.79406,9.792683333,10.29097143,10.4166
26/11/2018,2,26/11/2018 10:00,9.8289,10.51021429,9.79406,9.823066667,10.03142857,10.4166
26/11/2018,3,26/11/2018 14:00,11,10.54164286,9.79406,9.804886667,10.08127143,10.4166
26/11/2018,4,26/11/2018 18:00,10.9089,10.57303714,9.79406,9.827686667,10.26485714,10.4166
26/11/2018,5,26/11/2018 22:00,11,10.60660571,9.79406,9.86585,10.31984286,10.4166
27/11/2018,1,27/11/2018 6:00,10.4997,10.62516857,9.835726667,9.83615,10.44954286,10.48688571
27/11/2018,2,27/11/2018 10:00,9.9911,10.62805714,9.835726667,9.834363333,10.02127143,10.48688571
27/11/2018,3,27/11/2018 14:00,10.35,10.63066,9.835726667,9.859553333,10.25125714,10.48688571
27/11/2018,4,27/11/2018 18:00,10.2989,10.64462857,9.835726667,9.882983333,10.41968571,10.48688571
27/11/2018,5,27/11/2018 22:00,10.35,10.64008857,9.835726667,9.929146667,10.48412857,10.48688571
28/11/2018,1,28/11/2018 6:00,10.4987,10.65405143,9.862193333,9.86594,10.53664286,10.52554286
28/11/2018,2,28/11/2018 10:00,9.66,10.64148,9.862193333,9.82741,9.983014286,10.52554286
28/11/2018,3,28/11/2018 14:00,9.9332,10.63928571,9.862193333,9.87422,10.3284,10.52554286
28/11/2018,4,28/11/2018 18:00,10.01,10.63817714,9.862193333,9.909573333,10.38968571,10.52554286
28/11/2018,5,28/11/2018 22:00,10.35,10.64189143,9.862193333,9.961813333,10.5327,10.52554286
29/11/2018,1,29/11/2018 6:00,10.78,10.65789143,9.881816667,9.88886,10.5936,10.435
29/11/2018,2,29/11/2018 10:00,9.87,10.61335143,9.881816667,9.821076667,9.933014286,10.435
29/11/2018,3,29/11/2018 14:00,10.0202,10.59446857,9.881816667,9.884623333,10.31188571,10.435
29/11/2018,4,29/11/2018 18:00,10.4978,10.61412,9.881816667,9.93024,10.35968571,10.435
29/11/2018,5,29/11/2018 22:00,10.4889,10.63094571,9.881816667,10.01329667,10.55127143,10.435
30/11/2018,1,30/11/2018 6:00,9.9911,10.63354857,9.906263333,9.918156667,10.5009,10.28775714
30/11/2018,2,30/11/2018 10:00,9.69,10.59643429,9.906263333,9.816373333,9.817142857,10.28775714
30/11/2018,3,30/11/2018 14:00,9.71,10.58529143,9.906263333,9.88685,10.34191429,10.28775714
30/11/2018,4,30/11/2018 18:00,9.74,10.53786286,9.906263333,9.951833333,10.44508571,10.28775714
30/11/2018,5,30/11/2018 22:00,9.8,10.49214857,9.906263333,10.04126,10.6354,10.28775714
1/12/2018,1,1/12/2018 6:00,9.65,10.44332286,9.919183333,9.933193333,10.35834286,10.24744286
1/12/2018,2,1/12/2018 10:00,9.7,10.43475143,9.919183333,9.812413333,9.758571429,10.24744286
1/12/2018,3,1/12/2018 14:00,9.72,10.44103714,9.919183333,9.882183333,10.10048571,10.24744286
1/12/2018,4,1/12/2018 18:00,9.85,10.44532286,9.919183333,9.942496667,10.20794286,10.24744286
1/12/2018,5,1/12/2018 22:00,9.72,10.44018,9.919183333,10.03126,10.4127,10.24744286
2/12/2018,1,2/12/2018 6:00,9.65,10.41875143,9.920886667,9.934876667,10.30834286,10.2204
2/12/2018,2,2/12/2018 10:00,9.69,10.41478286,9.920886667,9.81108,9.787142857,10.2204
2/12/2018,3,2/12/2018 14:00,9.719,10.41332571,9.920886667,9.881516667,10.10334286,10.2204
2/12/2018,4,2/12/2018 18:00,9.76,10.40675429,9.920886667,9.946163333,10.2008,10.2204
2/12/2018,5,2/12/2018 22:00,10.2,10.40961143,9.920886667,10.03656,10.31555714,10.2204
3/12/2018,1,3/12/2018 6:00,9.71,10.38704,9.922583333,9.93658,10.28278571,10.06578571
3/12/2018,2,3/12/2018 10:00,9.969,10.36015429,9.922583333,9.811413333,9.775714286,10.06578571
3/12/2018,3,3/12/2018 14:00,10.2,10.37075714,9.922583333,9.87708,10.06462857,10.06578571
